"DateTime","Container","Dry Bulk","General Cargo","Roll-on/roll-off","Tanker","7-day Moving Average","Prior Year: 7-day Moving Average"
"2026-02-23 00:00:00",13,12,10,6,62,105,95.57142857142857
"2026-02-24 00:00:00",18,23,5,6,55,107.28571428571429,97
"2026-02-25 00:00:00",28,15,6,2,58,106.71428571428571,91.85714285714286
"2026-02-26 00:00:00",20,14,12,3,53,104.85714285714286,84.57142857142857
"2026-02-27 00:00:00",12,23,5,2,53,105.57142857142857,83.14285714285714
"2026-02-28 00:00:00",10,16,4,2,44,103,79.14285714285714
"2026-03-01 00:00:00",3,4,3,0,7,87,75.28571428571429
"2026-03-02 00:00:00",0,2,0,0,2,72.85714285714286,72
"2026-03-03 00:00:00",1,2,0,0,2,58.285714285714285,71.71428571428571
"2026-03-04 00:00:00",2,1,0,0,0,43.142857142857146,75.85714285714286
"2026-03-05 00:00:00",2,0,1,0,1,29.142857142857142,81.85714285714286
"2026-03-06 00:00:00",0,5,0,0,0,16.285714285714285,85.14285714285714
"2026-03-07 00:00:00",1,3,1,0,2,6.428571428571429,89.71428571428571
"2026-03-08 00:00:00",1,3,1,0,1,4.857142857142857,92.57142857142857
"2026-03-09 00:00:00",0,2,1,0,6,5.571428571428571,95.14285714285714
"2026-03-10 00:00:00",0,2,0,1,1,5.428571428571429,95
"2026-03-11 00:00:00",1,2,1,0,1,5.714285714285714,93.85714285714286
"2026-03-12 00:00:00",3,2,0,0,3,6.285714285714286,98
"2026-03-13 00:00:00",0,0,0,0,3,6,98.28571428571429
"2026-03-14 00:00:00",1,0,1,0,1,5.428571428571429,99.28571428571429
"2026-03-15 00:00:00",0,3,1,0,5,5.857142857142857,95.28571428571429
"2026-03-16 00:00:00",0,4,0,0,0,5.142857142857143,101.85714285714286
"2026-03-17 00:00:00",0,0,1,0,1,4.857142857142857,99.28571428571429
"2026-03-18 00:00:00",0,1,0,0,0,4.285714285714286,102.28571428571429
"2026-03-19 00:00:00",0,2,0,0,1,3.5714285714285716,101
"2026-03-20 00:00:00",1,1,1,0,3,4,102.42857142857143
"2026-03-21 00:00:00",0,0,0,0,0,3.5714285714285716,100.71428571428571
"2026-03-22 00:00:00",0,3,0,0,0,2.7142857142857144,101
